uid,ref_id,img_id,sent_id,sent,bbox
23533_2,23533,311388,66905,"stack","[256.54, 0.11, 310.49, 127.72]"
23587_0,23587,310780,67046,"white carpet","[18.03, 0.0, 478.2, 328.7]"
23587_1,23587,310780,67047,"white rug","[18.03, 0.0, 478.2, 328.7]"
23587_2,23587,310780,67048,"floor","[18.03, 0.0, 478.2, 328.7]"
23588_0,23588,310780,67049,"reflected cat","[33.02, 43.53, 219.17, 194.4]"
23588_1,23588,310780,67050,"reflection","[33.02, 43.53, 219.17, 194.4]"
23588_2,23588,310780,67051,"cats mirror reflection","[33.02, 43.53, 219.17, 194.4]"
23589_0,23589,310780,67052,"cat","[60.52, 47.15, 420.68, 245.83]"
23589_1,23589,310780,67053,"cat looking this way","[60.52, 47.15, 420.68, 245.83]"
23589_2,23589,310780,67054,"cat not in mirror","[60.52, 47.15, 420.68, 245.83]"
23649_0,23649,310158,67222,"elephant with o butt","[1.08, 173.73, 273.98, 298.79]"
23649_1,23649,310158,67223,"curled tail","[1.08, 173.73, 273.98, 298.79]"
23649_2,23649,310158,67224,"butt of elehpant","[1.08, 173.73, 273.98, 298.79]"
23650_0,23650,310158,67225,"the one she is on","[255.64, 176.97, 384.36, 294.47]"
23650_1,23650,310158,67226,"elephant woman is on","[255.64, 176.97, 384.36, 294.47]"
23650_2,23650,310158,67227,"elephant with rider","[255.64, 176.97, 384.36, 294.47]"
23725_0,23725,309252,67436,"white horse","[0.0, 73.68, 352.87, 252.31]"
23725_1,23725,309252,67437,"white horse","[0.0, 73.68, 352.87, 252.31]"
23725_2,23725,309252,67438,"all white horse","[0.0, 73.68, 352.87, 252.31]"
23726_0,23726,309252,67439,"white and brown horse","[313.04, 75.63, 295.8, 265.17]"
23726_1,23726,309252,67440,"brown horse","[313.04, 75.63, 295.8, 265.17]"
23726_2,23726,309252,67441,"brown and white horse","[313.04, 75.63, 295.8, 265.17]"
23738_0,23738,309087,67473,"number 2 from rightiest","[356.34, 80.66, 78.96, 321.93]"
23739_0,23739,309087,67474,"very last one and i dont mean red label","[430.77, 75.35, 86.96, 343.76]"
23739_1,23739,309087,67475,"bottle at 3 oclock","[430.77, 75.35, 86.96, 343.76]"
23740_0,23740,309087,67476,"thin bottle","[286.82, 94.49, 75.59, 297.94]"
23740_1,23740,309087,67477,"third bottle in","[286.82, 94.49, 75.59, 297.94]"
23741_0,23741,309087,67478,"green bottle","[204.55, 96.72, 88.94, 309.05]"
23741_1,23741,309087,67479,"bottlebeside one with red label","[204.55, 96.72, 88.94, 309.05]"
23742_0,23742,309087,67480,"number one bottle","[121.13, 96.91, 91.86, 309.89]"
23742_1,23742,309087,67481,"red label","[121.13, 96.91, 91.86, 309.89]"
23742_2,23742,309087,67482,"red lable","[121.13, 96.91, 91.86, 309.89]"
23806_0,23806,308222,67660,"dish with brightest white topping","[202.92, 0.0, 194.83, 99.78]"
23806_1,23806,308222,67661,"pizza slice at 200","[202.92, 0.0, 194.83, 99.78]"
23807_0,23807,308222,67662,"closest slice with 4 pcs chicken on it","[16.18, 90.34, 188.76, 196.85]"
23807_1,23807,308222,67663,"piece with green stuff is very dark","[16.18, 90.34, 188.76, 196.85]"
23807_2,23807,308222,67664,"pizza area with least amount of cheese around 700","[16.18, 90.34, 188.76, 196.85]"
23808_0,23808,308222,67665,"pizza divided by space with less cream on it","[0.0, 80.22, 183.37, 151.69]"
23808_1,23808,308222,67666,"9 oclock slice","[0.0, 80.22, 183.37, 151.69]"
23808_2,23808,308222,67667,"piece pulled out from rest cant see crust","[0.0, 80.22, 183.37, 151.69]"
23809_0,23809,308222,67668,"slice with least meat","[213.88, 83.29, 177.88, 127.06]"
23809_1,23809,308222,67669,"quater slice less chicken","[213.88, 83.29, 177.88, 127.06]"
23809_2,23809,308222,67670,"smallest piece of pizza with large wad of cheese","[213.88, 83.29, 177.88, 127.06]"
23810_0,23810,308210,67671,"the tall zebra striped luggage","[252.28, 87.37, 133.24, 203.14]"
23810_1,23810,308210,67672,"striped square not suitcase","[252.28, 87.37, 133.24, 203.14]"
23810_2,23810,308210,67673,"zebra suitcase behind zebra bag","[252.28, 87.37, 133.24, 203.14]"
23811_0,23811,308210,67674,"red","[383.34, 76.97, 211.87, 327.64]"
23811_1,23811,308210,67675,"red","[383.34, 76.97, 211.87, 327.64]"
23811_2,23811,308210,67676,"red luggage","[383.34, 76.97, 211.87, 327.64]"
24026_0,24026,305905,68280,"dark chest beside suitcases","[207.04, 121.14, 199.34, 179.51]"
24026_1,24026,305905,68281,"black and gray large chest","[207.04, 121.14, 199.34, 179.51]"
24026_2,24026,305905,68282,"gray box","[207.04, 121.14, 199.34, 179.51]"
24027_0,24027,305905,68283,"suitcases next to metal locker","[59.22, 186.65, 245.95, 159.71]"
24027_1,24027,305905,68284,"stacked suitcases","[59.22, 186.65, 245.95, 159.71]"
24027_2,24027,305905,68285,"stack of three cases","[59.22, 186.65, 245.95, 159.71]"
24048_0,24048,305546,68343,"first instance of red chair","[0.92, 2.76, 316.3, 344.8]"
24048_1,24048,305546,68344,"red chair seat cats layin on","[0.92, 2.76, 316.3, 344.8]"
24048_2,24048,305546,68345,"chair under single cat","[0.92, 2.76, 316.3, 344.8]"
24049_0,24049,305546,68346,"brown stuff kitty is laying on","[316.66, 0.0, 323.34, 354.0]"
24049_1,24049,305546,68347,"chair of cat looking away not one with paw on face","[316.66, 0.0, 323.34, 354.0]"
24050_0,24050,305546,68348,"cat being held down in picture 2","[377.6, 41.11, 260.36, 251.23]"
24050_1,24050,305546,68349,"caut under the other with a visible head","[377.6, 41.11, 260.36, 251.23]"
24051_0,24051,305546,68350,"cat with eyes visable","[318.91, 50.73, 262.44, 258.64]"
24051_1,24051,305546,68351,"t op cat at 3 o clock","[318.91, 50.73, 262.44, 258.64]"
24051_2,24051,305546,68352,"cat on 3pm side above other cat there","[318.91, 50.73, 262.44, 258.64]"
24052_0,24052,305546,68353,"cat whose eyes can not be seen","[1.53, 59.36, 268.55, 290.67]"
24052_1,24052,305546,68354,"left cat","[1.53, 59.36, 268.55, 290.67]"
24052_2,24052,305546,68355,"first cat","[1.53, 59.36, 268.55, 290.67]"
24115_0,24115,304833,68530,"can see all of him","[225.98, 124.96, 143.27, 146.79]"
24115_1,24115,304833,68531,"most visible","[225.98, 124.96, 143.27, 146.79]"
24115_2,24115,304833,68532,"elephant looking at camera","[225.98, 124.96, 143.27, 146.79]"
24120_0,24120,304765,68545,"beige empty chair","[236.22, 306.41, 203.87, 168.27]"
24120_1,24120,304765,68546,"light tan chair","[236.22, 306.41, 203.87, 168.27]"
24120_2,24120,304765,68547,"chair closest to you in middle","[236.22, 306.41, 203.87, 168.27]"
24121_0,24121,304757,68548,"black laptop","[19.43, 173.56, 204.39, 149.5]"
24121_1,24121,304757,68549,"black laptop","[19.43, 173.56, 204.39, 149.5]"
24121_2,24121,304757,68550,"laptop with dark cover","[19.43, 173.56, 204.39, 149.5]"
24122_0,24122,304757,68551,"sulver macbook","[325.28, 181.18, 170.23, 120.51]"
24122_1,24122,304757,68552,"apple laptop","[325.28, 181.18, 170.23, 120.51]"
24122_2,24122,304757,68553,"apple","[325.28, 181.18, 170.23, 120.51]"
24152_0,24152,304319,68635,"planetary","[277.25, 148.31, 222.75, 198.88]"
24152_1,24152,304319,68636,"planetary assault","[277.25, 148.31, 222.75, 198.88]"
24152_2,24152,304319,68637,"planetary magazine","[277.25, 148.31, 222.75, 198.88]"
24153_0,24153,304319,68638,"what looks like a cd cover near planetary assult","[253.38, 90.79, 224.66, 96.29]"
24153_1,24153,304319,68639,"back of cd song list","[253.38, 90.79, 224.66, 96.29]"
24202_0,24202,303804,68779,"vase you cannnot see all of but it is the tallest","[514.36, 365.82, 96.26, 237.93]"
24202_1,24202,303804,68780,"tallest jar is partially out of pic","[514.36, 365.82, 96.26, 237.93]"
24203_0,24203,303804,68781,"fifth jar over","[368.58, 389.2, 134.77, 213.17]"
24204_0,24204,303804,68782,"first west of the cylinder","[138.9, 387.83, 119.65, 217.29]"
24204_1,24204,303804,68783,"vase with stick","[138.9, 387.83, 119.65, 217.29]"
24204_2,24204,303804,68784,"vase which looks like it has a stick in it","[138.9, 387.83, 119.65, 217.29]"
24329_0,24329,301938,69139,"closest umbrella","[2.75, 85.36, 466.22, 244.8]"
24329_1,24329,301938,69140,"closest umbrella","[2.75, 85.36, 466.22, 244.8]"
24329_2,24329,301938,69141,"umbrella near you","[2.75, 85.36, 466.22, 244.8]"
24330_0,24330,301938,69142,"tallest umbrella","[136.15, 14.1, 331.45, 90.77]"
24330_1,24330,301938,69143,"darker red dome shape","[136.15, 14.1, 331.45, 90.77]"
24330_2,24330,301938,69144,"black umbrella above all","[136.15, 14.1, 331.45, 90.77]"
24375_0,24375,301158,69272,"fartherest bus with man picture","[1.08, 140.22, 111.1, 153.17]"
24375_1,24375,301158,69273,"bus with man logo","[1.08, 140.22, 111.1, 153.17]"
24375_2,24375,301158,69274,"farthest bus","[1.08, 140.22, 111.1, 153.17]"
24376_0,24376,301158,69275,"308","[95.14, 127.03, 511.35, 219.46]"
24376_1,24376,301158,69276,"bus 308","[95.14, 127.03, 511.35, 219.46]"
24376_2,24376,301158,69277,"bus","[95.14, 127.03, 511.35, 219.46]"
24430_0,24430,300392,69434,"fourth portapotty","[316.91, 126.98, 41.15, 271.11]"
24430_1,24430,300392,69435,"fourth","[316.91, 126.98, 41.15, 271.11]"
24430_2,24430,300392,69436,"not 1 2 or 3","[316.91, 126.98, 41.15, 271.11]"
24431_0,24431,300392,69437,"second porta potty","[137.77, 80.1, 111.88, 341.41]"
24431_1,24431,300392,69438,"potty number 2","[137.77, 80.1, 111.88, 341.41]"
24431_2,24431,300392,69439,"stall 2","[137.77, 80.1, 111.88, 341.41]"
24432_0,24432,300392,69440,"toilet with number 43","[3.3, 56.87, 148.15, 370.13]"
24432_1,24432,300392,69441,"4389","[3.3, 56.87, 148.15, 370.13]"
24432_2,24432,300392,69442,"closest potty","[3.3, 56.87, 148.15, 370.13]"
24433_0,24433,300392,69443,"third bathroom","[242.89, 115.35, 79.86, 302.78]"
24433_1,24433,300392,69444,"third porta toilet","[242.89, 115.35, 79.86, 302.78]"
24450_0,24450,299933,69492,"stuffed cat","[112.81, 208.54, 227.77, 176.09]"
24450_1,24450,299933,69493,"cat pillow","[112.81, 208.54, 227.77, 176.09]"
24450_2,24450,299933,69494,"cat toy","[112.81, 208.54, 227.77, 176.09]"
24451_0,24451,299933,69495,"real cat","[152.04, 309.94, 212.41, 115.86]"
24451_1,24451,299933,69496,"cat","[152.04, 309.94, 212.41, 115.86]"
24451_2,24451,299933,69497,"real cat","[152.04, 309.94, 212.41, 115.86]"
24500_0,24500,299463,69633,"phone at 9 o clock","[2.17, 240.71, 306.65, 98.49]"
24500_1,24500,299463,69634,"lefty remote thing","[2.17, 240.71, 306.65, 98.49]"
24501_0,24501,299463,69635,"the remote that is mostly cut off by pic","[513.15, 283.84, 126.85, 185.24]"
24501_1,24501,299463,69636,"blurry remote with red and green button","[513.15, 283.84, 126.85, 185.24]"
24501_2,24501,299463,69637,"remote with red button","[513.15, 283.84, 126.85, 185.24]"
24515_0,24515,299123,69674,"all white nuzzle","[319.68, 31.04, 181.9, 309.62]"
24515_1,24515,299123,69675,"lighter colored brown","[319.68, 31.04, 181.9, 309.62]"
24515_2,24515,299123,69676,"taller horse near outhouse","[319.68, 31.04, 181.9, 309.62]"
24516_0,24516,299123,69677,"closer horse","[0.0, 20.26, 357.26, 325.74]"
24516_1,24516,299123,69678,"horse closest to us","[0.0, 20.26, 357.26, 325.74]"
24531_0,24531,299041,69720,"quarter of umbrella","[258.88, 1.0, 165.39, 191.28]"
24531_1,24531,299041,69721,"umbrella corner","[258.88, 1.0, 165.39, 191.28]"
24531_2,24531,299041,69722,"half of umbrella","[258.88, 1.0, 165.39, 191.28]"
24532_0,24532,299041,69723,"tallest roog","[118.74, 0.72, 219.69, 123.07]"
24532_1,24532,299041,69724,"half hidden canopy not off screen","[118.74, 0.72, 219.69, 123.07]"
24532_2,24532,299041,69725,"highest umbrella","[118.74, 0.72, 219.69, 123.07]"
24533_0,24533,299041,69726,"cover over most zebras","[0.0, 1.0, 253.12, 189.84]"
24533_1,24533,299041,69727,"hut above v roof","[0.0, 1.0, 253.12, 189.84]"
24533_2,24533,299041,69728,"umbrella over zebras","[0.0, 1.0, 253.12, 189.84]"
24611_0,24611,298360,69945,"how in back","[467.59, 269.03, 165.34, 186.94]"
24611_1,24611,298360,69946,"lighter brown cow","[467.59, 269.03, 165.34, 186.94]"
24612_0,24612,298360,69947,"very dark cow","[68.72, 364.77, 275.54, 253.96]"
24612_1,24612,298360,69948,"black cow","[68.72, 364.77, 275.54, 253.96]"
24613_0,24613,298360,69949,"brown cow next to black cow","[382.34, 370.86, 214.36, 224.76]"
24613_1,24613,298360,69950,"brown cow closest","[382.34, 370.86, 214.36, 224.76]"
24614_0,24614,298353,69951,"carrot at 5 o clock","[311.08, 466.52, 225.09, 145.08]"
24615_0,24615,298353,69952,"carrots in group of at least 8","[17.88, 0.0, 291.56, 158.16]"
24705_0,24705,297527,70207,"hot dog next to index finger","[162.4, 103.61, 294.44, 93.72]"
24705_1,24705,297527,70208,"hot dog not closest","[162.4, 103.61, 294.44, 93.72]"
24705_2,24705,297527,70209,"weiner two","[162.4, 103.61, 294.44, 93.72]"
24706_0,24706,297527,70210,"hot dog closest to camera not the bun","[231.54, 204.48, 392.93, 159.37]"
24706_1,24706,297527,70211,"closest hot dog","[231.54, 204.48, 392.93, 159.37]"
24706_2,24706,297527,70212,"closest hot dog","[231.54, 204.48, 392.93, 159.37]"
24786_0,24786,297011,70442,"blurry image in front of bike","[241.98, 292.88, 178.2, 130.83]"
24787_0,24787,297011,70443,"the bike","[60.21, 283.68, 268.78, 240.02]"
24787_1,24787,297011,70444,"bikr","[60.21, 283.68, 268.78, 240.02]"
24787_2,24787,297011,70445,"bike","[60.21, 283.68, 268.78, 240.02]"
24870_0,24870,296009,70681,"vase most seen without a lot of leaves","[139.22, 296.96, 100.71, 152.13]"
24870_1,24870,296009,70682,"next down the row","[139.22, 296.96, 100.71, 152.13]"
24871_0,24871,296009,70683,"pot closest to you","[213.97, 294.43, 207.26, 260.88]"
24871_1,24871,296009,70684,"most visible vase","[213.97, 294.43, 207.26, 260.88]"
24871_2,24871,296009,70685,"closest bowl","[213.97, 294.43, 207.26, 260.88]"
24872_0,24872,296009,70686,"vase that is immediately after the one cloest to us","[143.5, 269.78, 106.19, 173.63]"
24872_1,24872,296009,70687,"the vase partially hidden","[143.5, 269.78, 106.19, 173.63]"
24872_2,24872,296009,70688,"vase behind closest one","[143.5, 269.78, 106.19, 173.63]"
24873_0,24873,296009,70689,"plant jar closest to us","[205.66, 212.85, 212.86, 342.3]"
24873_1,24873,296009,70690,"this pot","[205.66, 212.85, 212.86, 342.3]"
24979_0,24979,294823,70986,"p sign closest to us","[325.8, 0.1, 136.11, 179.92]"
24979_1,24979,294823,70987,"p closes to you","[325.8, 0.1, 136.11, 179.92]"
24979_2,24979,294823,70988,"biggest p on black","[325.8, 0.1, 136.11, 179.92]"
24980_0,24980,294823,70989,"pay meter closest","[298.37, 151.42, 181.63, 435.53]"
24980_1,24980,294823,70990,"nearest parket metergreen area","[298.37, 151.42, 181.63, 435.53]"
24980_2,24980,294823,70991,"biggest meter box","[298.37, 151.42, 181.63, 435.53]"
24981_0,24981,294823,70992,"phone next to closest one","[205.66, 94.48, 89.17, 330.79]"
24981_1,24981,294823,70993,"not closest parking meter to us the next one","[205.66, 94.48, 89.17, 330.79]"
25062_0,25062,293489,71219,"rice bowl","[21.01, 174.6, 211.09, 180.53]"
25062_1,25062,293489,71220,"rice and greens","[21.01, 174.6, 211.09, 180.53]"
25062_2,25062,293489,71221,"bowlf with rice","[21.01, 174.6, 211.09, 180.53]"
25076_0,25076,293293,71261,"darker dog","[11.29, 75.81, 253.23, 232.25]"
25076_1,25076,293293,71262,"black dog","[11.29, 75.81, 253.23, 232.25]"
25076_2,25076,293293,71263,"black dog","[11.29, 75.81, 253.23, 232.25]"
25077_0,25077,293293,71264,"white puppy","[234.38, 0.45, 260.83, 269.91]"
25077_1,25077,293293,71265,"white dog","[234.38, 0.45, 260.83, 269.91]"
25077_2,25077,293293,71266,"white dog","[234.38, 0.45, 260.83, 269.91]"
25225_0,25225,291039,71687,"darker blue screen","[46.66, 28.39, 256.2, 206.02]"
25225_1,25225,291039,71688,"monitor with darker yin yang on it","[46.66, 28.39, 256.2, 206.02]"
25225_2,25225,291039,71689,"monitor with darker ying yang","[46.66, 28.39, 256.2, 206.02]"
25226_0,25226,291039,71690,"blue and white yin yang background","[299.09, 31.74, 245.24, 203.88]"
25226_1,25226,291039,71691,"screen closest to keyboard","[299.09, 31.74, 245.24, 203.88]"
25226_2,25226,291039,71692,"white yin yang","[299.09, 31.74, 245.24, 203.88]"
25236_0,25236,290938,71718,"vase with bow tied around it","[434.16, 1.85, 94.73, 205.03]"
25236_1,25236,290938,71719,"as a ribbon on it","[434.16, 1.85, 94.73, 205.03]"
25236_2,25236,290938,71720,"vase over clock","[434.16, 1.85, 94.73, 205.03]"
25237_0,25237,290938,71721,"round vase with birds on it","[83.4, 384.69, 140.83, 238.78]"
25237_1,25237,290938,71722,"rounded vase with birds on it","[83.4, 384.69, 140.83, 238.78]"
25237_2,25237,290938,71723,"round vase with upper flair","[83.4, 384.69, 140.83, 238.78]"
25259_0,25259,290549,71786,"open book","[63.02, 55.62, 283.9, 204.5]"
25259_1,25259,290549,71787,"open textbook","[63.02, 55.62, 283.9, 204.5]"
25265_0,25265,290265,71802,"horse closest to us","[275.72, 47.68, 204.21, 420.84]"
25265_1,25265,290265,71803,"nearest horse","[275.72, 47.68, 204.21, 420.84]"
25265_2,25265,290265,71804,"horse in forground","[275.72, 47.68, 204.21, 420.84]"
25368_0,25368,289140,72089,"bananas","[28.79, 65.25, 379.98, 356.95]"
25368_1,25368,289140,72090,"bananas","[28.79, 65.25, 379.98, 356.95]"
25368_2,25368,289140,72091,"sliced bananas","[28.79, 65.25, 379.98, 356.95]"
25369_0,25369,289140,72092,"the veggies closest to yogurt not banana tray","[277.98, 73.65, 362.02, 352.49]"
25369_1,25369,289140,72093,"tray without carrot","[277.98, 73.65, 362.02, 352.49]"
25369_2,25369,289140,72094,"noodles","[277.98, 73.65, 362.02, 352.49]"
25427_0,25427,288610,72251,"couch with two pillows","[464.55, 287.38, 175.11, 184.38]"
25427_1,25427,288610,72252,"couch going same direction as cofee table","[464.55, 287.38, 175.11, 184.38]"
25427_2,25427,288610,72253,"brown sofa not fully seen","[464.55, 287.38, 175.11, 184.38]"
25428_0,25428,288610,72254,"couch with 3 pillows","[151.74, 193.03, 395.09, 200.5]"
25428_1,25428,288610,72255,"brown couch facing us","[151.74, 193.03, 395.09, 200.5]"
25428_2,25428,288610,72256,"couch facing you","[151.74, 193.03, 395.09, 200.5]"
25582_0,25582,286745,72697,"the bear not showing teeth","[63.28, 343.29, 416.72, 287.64]"
25582_1,25582,286745,72698,"cut off bear","[63.28, 343.29, 416.72, 287.64]"
25582_2,25582,286745,72699,"smaller bear","[63.28, 343.29, 416.72, 287.64]"
25583_0,25583,286745,72700,"tallest polar bear","[0.0, 30.27, 480.0, 602.52]"
25583_1,25583,286745,72701,"big bear","[0.0, 30.27, 480.0, 602.52]"
25583_2,25583,286745,72702,"big bear","[0.0, 30.27, 480.0, 602.52]"
25617_0,25617,286469,72800,"brown teddy","[179.79, 29.34, 182.04, 266.3]"
25617_1,25617,286469,72801,"any of the bears but the one in full view","[179.79, 29.34, 182.04, 266.3]"
25617_2,25617,286469,72802,"number 2 teddy","[179.79, 29.34, 182.04, 266.3]"
25618_0,25618,286469,72803,"big white","[13.51, 0.75, 300.98, 329.5]"
25618_1,25618,286469,72804,"white teddy bear close to you","[13.51, 0.75, 300.98, 329.5]"
25618_2,25618,286469,72805,"big white teddy bear","[13.51, 0.75, 300.98, 329.5]"
25640_0,25640,286190,72865,"double decker in with destination sign visible","[228.07, 304.25, 114.59, 113.94]"
25640_1,25640,286190,72866,"bus behind the bus that says changeling","[228.07, 304.25, 114.59, 113.94]"
25640_2,25640,286190,72867,"bus with yellow writing","[228.07, 304.25, 114.59, 113.94]"
25641_0,25641,286190,72868,"changeling bus","[0.0, 230.44, 230.31, 216.32]"
25641_1,25641,286190,72869,"changeling","[0.0, 230.44, 230.31, 216.32]"
25642_0,25642,286190,72870,"half bus alone","[528.54, 233.26, 111.1, 239.46]"
25642_1,25642,286190,72871,"bus that is cut off","[528.54, 233.26, 111.1, 239.46]"
25642_2,25642,286190,72872,"bus at 500","[528.54, 233.26, 111.1, 239.46]"
25685_0,25685,285897,72992,"toilet closest to 9pm side","[63.51, 392.2, 247.63, 192.52]"
25686_0,25686,285897,72993,"commode closest to you","[185.11, 451.95, 284.13, 179.37]"
25686_1,25686,285897,72994,"toilet closest","[185.11, 451.95, 284.13, 179.37]"
25686_2,25686,285897,72995,"closest toilet","[185.11, 451.95, 284.13, 179.37]"
25711_0,25711,285529,73064,"apple peel full ring next to blade","[48.43, 54.04, 149.71, 118.89]"
25711_1,25711,285529,73065,"circular slice near and above knife","[48.43, 54.04, 149.71, 118.89]"
25711_2,25711,285529,73066,"approx 1000","[48.43, 54.04, 149.71, 118.89]"
25712_0,25712,285529,73067,"huge apple","[304.57, 174.04, 259.05, 206.43]"
25712_1,25712,285529,73068,"apple cored","[304.57, 174.04, 259.05, 206.43]"
25712_2,25712,285529,73069,"apple core","[304.57, 174.04, 259.05, 206.43]"
25749_0,25749,285170,73176,"glass with dark beer","[14.34, 85.61, 165.46, 377.35]"
25749_1,25749,285170,73177,"tall glass of beer","[14.34, 85.61, 165.46, 377.35]"
25749_2,25749,285170,73178,"tall half empty beer glass","[14.34, 85.61, 165.46, 377.35]"
25750_0,25750,285170,73179,"black mug","[371.33, 233.8, 218.67, 236.55]"
25750_1,25750,285170,73180,"mug","[371.33, 233.8, 218.67, 236.55]"
25750_2,25750,285170,73181,"coffee mug","[371.33, 233.8, 218.67, 236.55]"
25754_0,25754,285093,73191,"seant underone face us the","[329.7, 77.79, 246.8, 274.76]"
25754_1,25754,285093,73192,"elephant facing us","[329.7, 77.79, 246.8, 274.76]"
25754_2,25754,285093,73193,"elephant toward us","[329.7, 77.79, 246.8, 274.76]"
25755_0,25755,285093,73194,"not cosest elephant","[155.62, 52.28, 328.49, 220.56]"
25755_1,25755,285093,73195,"bigger elephant","[155.62, 52.28, 328.49, 220.56]"
25755_2,25755,285093,73196,"sideways elephant","[155.62, 52.28, 328.49, 220.56]"
25811_0,25811,284639,73358,"big screen","[184.8, 3.96, 295.69, 142.45]"
25811_1,25811,284639,73359,"large monitor","[184.8, 3.96, 295.69, 142.45]"
25812_0,25812,284639,73360,"white computer","[12.44, 52.9, 118.82, 106.01]"
25812_1,25812,284639,73361,"white computer monitor","[12.44, 52.9, 118.82, 106.01]"
25812_2,25812,284639,73362,"smaller computer monitor","[12.44, 52.9, 118.82, 106.01]"
25928_0,25928,282930,73690,"brocoli neartest the","[128.93, 152.09, 165.23, 240.68]"
25928_1,25928,282930,73691,"brocolli closest to camera with stem facing down toward the plate","[128.93, 152.09, 165.23, 240.68]"
25929_0,25929,282930,73692,"broccoli with two red things on it","[433.96, 191.2, 162.23, 150.29]"
25929_1,25929,282930,73693,"broccoli cut in half fourth piece","[433.96, 191.2, 162.23, 150.29]"
25930_0,25930,282930,73694,"highest","[274.6, 160.9, 132.76, 147.99]"
25930_1,25930,282930,73695,"broccoli facing you with ham in it","[274.6, 160.9, 132.76, 147.99]"
26080_0,26080,281003,74111,"oven interior","[182.47, 242.59, 277.73, 89.0]"
26080_1,26080,281003,74112,"white circle","[182.47, 242.59, 277.73, 89.0]"
26080_2,26080,281003,74113,"oven opening","[182.47, 242.59, 277.73, 89.0]"
26081_0,26081,281003,74114,"controlls on each side","[189.25, 323.98, 273.82, 103.02]"
26081_1,26081,281003,74115,"control panels maybe","[189.25, 323.98, 273.82, 103.02]"
26082_0,26082,280873,74116,"keyboard not touched","[118.03, 167.22, 425.42, 86.48]"
26082_1,26082,280873,74117,"keyboard baby is not touching","[118.03, 167.22, 425.42, 86.48]"
26082_2,26082,280873,74118,"upper part of black keyboard","[118.03, 167.22, 425.42, 86.48]"
26083_0,26083,280873,74119,"keyboard with hand on it","[132.67, 232.99, 404.5, 133.75]"
26083_1,26083,280873,74120,"keyboard baby is touching","[132.67, 232.99, 404.5, 133.75]"
26083_2,26083,280873,74121,"the black keyboard","[132.67, 232.99, 404.5, 133.75]"
26267_0,26267,278816,74648,"a gray bag","[146.13, 359.75, 190.07, 105.06]"
26267_1,26267,278816,74649,"bag on ground next to bottle","[146.13, 359.75, 190.07, 105.06]"
26267_2,26267,278816,74650,"bag near bottle and bed","[146.13, 359.75, 190.07, 105.06]"
26268_0,26268,278816,74651,"black bag with zippers","[0.0, 190.86, 138.6, 215.42]"
26268_1,26268,278816,74652,"person in corner","[0.0, 190.86, 138.6, 215.42]"
26269_0,26269,278816,74653,"bed with man packing","[355.76, 208.59, 284.24, 243.53]"
26269_1,26269,278816,74654,"bed under off lamp","[355.76, 208.59, 284.24, 243.53]"
26269_2,26269,278816,74655,"cutoff bed","[355.76, 208.59, 284.24, 243.53]"
26270_0,26270,278816,74656,"bed man is not at","[116.21, 200.07, 306.77, 231.39]"
26270_1,26270,278816,74657,"bed by the wall","[116.21, 200.07, 306.77, 231.39]"
26270_2,26270,278816,74658,"bed behind man","[116.21, 200.07, 306.77, 231.39]"
26307_0,26307,278457,74761,"bananna running along ice cream","[48.31, 104.24, 180.52, 189.42]"
26307_1,26307,278457,74762,"banana near cherry","[48.31, 104.24, 180.52, 189.42]"
26307_2,26307,278457,74763,"banana closest to cherry","[48.31, 104.24, 180.52, 189.42]"
26308_0,26308,278457,74764,"fried banana laying on caramel sauce","[312.58, 206.24, 288.95, 96.67]"
26308_1,26308,278457,74765,"banana between 3 and 4","[312.58, 206.24, 288.95, 96.67]"
26370_0,26370,277867,74943,"brown boat","[63.28, 211.42, 245.93, 57.52]"
26370_1,26370,277867,74944,"yellow boat","[63.28, 211.42, 245.93, 57.52]"
26370_2,26370,277867,74945,"boat with all blue interior","[63.28, 211.42, 245.93, 57.52]"
26371_0,26371,277867,74946,"gray seat","[0.0, 424.27, 171.15, 215.73]"
26371_1,26371,277867,74947,"closest partial boat","[0.0, 424.27, 171.15, 215.73]"
26371_2,26371,277867,74948,"boat half shown closest to camera","[0.0, 424.27, 171.15, 215.73]"
26372_0,26372,277867,74949,"boat says skiff on side","[0.0, 235.87, 427.0, 146.69]"
26372_1,26372,277867,74950,"boat with brown seats","[0.0, 235.87, 427.0, 146.69]"
26372_2,26372,277867,74951,"boat with two brown seats","[0.0, 235.87, 427.0, 146.69]"
26373_0,26373,277867,74952,"boat with blue seats","[90.61, 343.73, 336.39, 235.87]"
26373_1,26373,277867,74953,"boat with teal seats","[90.61, 343.73, 336.39, 235.87]"
26373_2,26373,277867,74954,"white turquoise boat","[90.61, 343.73, 336.39, 235.87]"
26436_0,26436,277188,75128,"ambulance beside half black vehicle thing","[390.49, 164.47, 237.56, 168.31]"
26436_1,26436,277188,75129,"furthest ambulance","[390.49, 164.47, 237.56, 168.31]"
26437_0,26437,277188,75130,"middle ambulance","[206.11, 159.21, 249.91, 182.88]"
26437_1,26437,277188,75131,"center van","[206.11, 159.21, 249.91, 182.88]"
26437_2,26437,277188,75132,"the ambulance an equal distance from the others","[206.11, 159.21, 249.91, 182.88]"
26438_0,26438,277188,75133,"truck","[3.07, 145.43, 231.33, 227.19]"
26438_1,26438,277188,75134,"closest ambulance","[3.07, 145.43, 231.33, 227.19]"
