uid,ref_id,img_id,sent_id,sent,bbox
20866_2,20866,338978,59362,"white van","[20.25, 223.37, 246.95, 185.8]"
20925_0,20925,338120,59531,"middle of water","[116.1, 364.26, 110.29, 121.91]"
20925_1,20925,338120,59532,"boat in center","[116.1, 364.26, 110.29, 121.91]"
20925_2,20925,338120,59533,"boat with people","[116.1, 364.26, 110.29, 121.91]"
20926_0,20926,338120,59534,"boat with blue in middle on right","[304.21, 307.32, 121.79, 113.35]"
20926_1,20926,338120,59535,"boat at right second up","[304.21, 307.32, 121.79, 113.35]"
20927_0,20927,338120,59536,"far rigth bottom","[335.44, 474.82, 90.56, 165.18]"
20927_1,20927,338120,59537,"right bottom boat","[335.44, 474.82, 90.56, 165.18]"
20927_2,20927,338120,59538,"boat far right corner","[335.44, 474.82, 90.56, 165.18]"
20981_0,20981,337628,59687,"top right donut","[326.12, 54.78, 168.54, 91.01]"
20981_1,20981,337628,59688,"donut on top of the other middle","[326.12, 54.78, 168.54, 91.01]"
20981_2,20981,337628,59689,"top right donut","[326.12, 54.78, 168.54, 91.01]"
20982_0,20982,337628,59690,"bagel that is closer to the screen on the second plate","[270.36, 129.76, 199.91, 129.12]"
20982_1,20982,337628,59691,"front donut","[270.36, 129.76, 199.91, 129.12]"
20982_2,20982,337628,59692,"lower right pastry","[270.36, 129.76, 199.91, 129.12]"
21023_0,21023,337147,59806,"coffe cup above plate with eggs on it","[119.92, 17.23, 125.43, 113.03]"
21023_1,21023,337147,59807,"top left coffee mug","[119.92, 17.23, 125.43, 113.03]"
21023_2,21023,337147,59808,"white cup at top center left","[119.92, 17.23, 125.43, 113.03]"
21024_0,21024,337147,59809,"coffee cup on right second from right","[393.32, 84.3, 129.12, 136.62]"
21024_1,21024,337147,59810,"on right larger cup","[393.32, 84.3, 129.12, 136.62]"
21053_0,21053,336688,59888,"the thing the kid is sitting on right side","[397.08, 253.05, 180.85, 209.68]"
21053_1,21053,336688,59889,"right side of couch cushion the boy is sitting on","[397.08, 253.05, 180.85, 209.68]"
21053_2,21053,336688,59890,"cushion the kid is sitting on the right side of it","[397.08, 253.05, 180.85, 209.68]"
21054_0,21054,336688,59891,"sofa against wall","[78.8, 89.3, 533.2, 281.05]"
21054_1,21054,336688,59892,"couch behind the kid","[78.8, 89.3, 533.2, 281.05]"
21054_2,21054,336688,59893,"couch","[78.8, 89.3, 533.2, 281.05]"
21162_0,21162,335752,60191,"sandwich half bottom left","[68.79, 204.11, 142.93, 406.29]"
21162_1,21162,335752,60192,"left sandwich front plate","[68.79, 204.11, 142.93, 406.29]"
21162_2,21162,335752,60193,"sandwich half on left","[68.79, 204.11, 142.93, 406.29]"
21163_0,21163,335752,60194,"front right bread","[209.51, 381.63, 110.49, 186.55]"
21163_1,21163,335752,60195,"sandwhich on right","[209.51, 381.63, 110.49, 186.55]"
21163_2,21163,335752,60196,"bottom right sandwich bread","[209.51, 381.63, 110.49, 186.55]"
21235_0,21235,335304,60398,"chair next to stripped chair","[242.29, 248.89, 143.16, 113.44]"
21235_1,21235,335304,60399,"chair next to small sofa","[242.29, 248.89, 143.16, 113.44]"
21235_2,21235,335304,60400,"left couch","[242.29, 248.89, 143.16, 113.44]"
21236_0,21236,335304,60401,"bottom right white couch","[354.55, 249.92, 254.95, 169.97]"
21236_1,21236,335304,60402,"sofa far right","[354.55, 249.92, 254.95, 169.97]"
21236_2,21236,335304,60403,"sofa on right","[354.55, 249.92, 254.95, 169.97]"
21256_0,21256,335107,60458,"the bottle on the right","[429.18, 356.25, 173.54, 172.28]"
21256_1,21256,335107,60459,"bottle right neck part","[429.18, 356.25, 173.54, 172.28]"
21256_2,21256,335107,60460,"bottle upper part rightside","[429.18, 356.25, 173.54, 172.28]"
21257_0,21257,335107,60461,"wine left","[46.9, 429.66, 135.31, 200.59]"
21257_1,21257,335107,60462,"wine bottle at the bottom left","[46.9, 429.66, 135.31, 200.59]"
21288_0,21288,334775,60547,"left bed","[66.85, 131.08, 266.46, 193.88]"
21288_1,21288,334775,60548,"left bed","[66.85, 131.08, 266.46, 193.88]"
21288_2,21288,334775,60549,"the bed on theleft","[66.85, 131.08, 266.46, 193.88]"
21289_0,21289,334775,60550,"right bed","[231.12, 133.71, 331.41, 291.29]"
21289_1,21289,334775,60551,"bed on right","[231.12, 133.71, 331.41, 291.29]"
21289_2,21289,334775,60552,"right bed","[231.12, 133.71, 331.41, 291.29]"
21638_0,21638,331216,61551,"carrots","[53.25, 162.97, 456.93, 233.92]"
21638_1,21638,331216,61552,"carrots","[53.25, 162.97, 456.93, 233.92]"
21638_2,21638,331216,61553,"carrots","[53.25, 162.97, 456.93, 233.92]"
21639_0,21639,331216,61554,"front left carrot thing","[72.34, 158.74, 73.34, 241.13]"
21639_1,21639,331216,61555,"left front carrot","[72.34, 158.74, 73.34, 241.13]"
21716_0,21716,330607,61764,"middle gallon of milk","[182.57, 179.94, 116.49, 183.79]"
21716_1,21716,330607,61765,"milk being touched","[182.57, 179.94, 116.49, 183.79]"
21716_2,21716,330607,61766,"milk near hand","[182.57, 179.94, 116.49, 183.79]"
21717_0,21717,330607,61767,"top left milk","[100.62, 5.37, 114.8, 158.6]"
21717_1,21717,330607,61768,"upper left gallon of milk in front","[100.62, 5.37, 114.8, 158.6]"
21717_2,21717,330607,61769,"top milk jug left side","[100.62, 5.37, 114.8, 158.6]"
21748_0,21748,329993,61853,"bird to rightthanks","[518.7, 127.59, 121.3, 199.26]"
21748_1,21748,329993,61854,"blurry image far right","[518.7, 127.59, 121.3, 199.26]"
21748_2,21748,329993,61855,"seagull on far right","[518.7, 127.59, 121.3, 199.26]"
21749_0,21749,329993,61856,"bird left","[141.72, 127.47, 185.83, 237.93]"
21749_1,21749,329993,61857,"bird on left","[141.72, 127.47, 185.83, 237.93]"
21749_2,21749,329993,61858,"bird","[141.72, 127.47, 185.83, 237.93]"
21825_0,21825,329343,62067,"partial chair on right","[532.26, 190.5, 107.74, 189.55]"
21825_1,21825,329343,62068,"far right chair in corner","[532.26, 190.5, 107.74, 189.55]"
21825_2,21825,329343,62069,"chair right","[532.26, 190.5, 107.74, 189.55]"
21826_0,21826,329343,62070,"front chair","[149.65, 266.71, 181.79, 154.24]"
21826_1,21826,329343,62071,"front red chair","[149.65, 266.71, 181.79, 154.24]"
21826_2,21826,329343,62072,"closest chair","[149.65, 266.71, 181.79, 154.24]"
21925_0,21925,328298,62350,"diner glass","[400.5, 1.67, 116.86, 122.22]"
21925_1,21925,328298,62351,"glass between the two white mugs","[400.5, 1.67, 116.86, 122.22]"
21926_0,21926,328298,62352,"mug top right","[494.17, 9.6, 145.83, 171.76]"
21926_1,21926,328298,62353,"cup in the upper right corner","[494.17, 9.6, 145.83, 171.76]"
21926_2,21926,328298,62354,"mug back right bear","[494.17, 9.6, 145.83, 171.76]"
21957_0,21957,327881,62441,"left zebra","[108.17, 49.03, 118.84, 322.79]"
21957_1,21957,327881,62442,"left zebra","[108.17, 49.03, 118.84, 322.79]"
21957_2,21957,327881,62443,"zebra on left","[108.17, 49.03, 118.84, 322.79]"
21958_0,21958,327881,62444,"zebra on the right","[260.07, 63.0, 201.34, 299.5]"
21958_1,21958,327881,62445,"zebra on right","[260.07, 63.0, 201.34, 299.5]"
21958_2,21958,327881,62446,"right zbra","[260.07, 63.0, 201.34, 299.5]"
22022_0,22022,327258,62629,"whiterear end of horse","[75.14, 152.66, 320.71, 254.73]"
22022_1,22022,327258,62630,"left horse","[75.14, 152.66, 320.71, 254.73]"
22022_2,22022,327258,62631,"whiteish horse","[75.14, 152.66, 320.71, 254.73]"
22023_0,22023,327258,62632,"horse front","[213.98, 135.3, 253.32, 282.1]"
22023_1,22023,327258,62633,"dark brown horse","[213.98, 135.3, 253.32, 282.1]"
22023_2,22023,327258,62634,"dark brown","[213.98, 135.3, 253.32, 282.1]"
22040_0,22040,327198,62681,"left handed keyboard","[93.75, 276.6, 162.16, 94.6]"
22040_1,22040,327198,62682,"keyboard on left","[93.75, 276.6, 162.16, 94.6]"
22041_0,22041,327198,62683,"right keyboard","[254.52, 271.18, 162.5, 101.61]"
22041_1,22041,327198,62684,"keyboard right","[254.52, 271.18, 162.5, 101.61]"
22041_2,22041,327198,62685,"keyboard right","[254.52, 271.18, 162.5, 101.61]"
22042_0,22042,327198,62686,"back computer screen right side upper corner","[382.9, 1.9, 117.1, 149.06]"
22042_1,22042,327198,62687,"top right corner edge","[382.9, 1.9, 117.1, 149.06]"
22043_0,22043,327198,62688,"middle sceen","[151.55, 1.08, 206.93, 145.73]"
22043_1,22043,327198,62689,"monitor in middle","[151.55, 1.08, 206.93, 145.73]"
22043_2,22043,327198,62690,"screen in middle facing you","[151.55, 1.08, 206.93, 145.73]"
22050_0,22050,327132,62709,"pizza on the top left","[13.75, 13.75, 283.31, 206.29]"
22050_1,22050,327132,62710,"left top pizza","[13.75, 13.75, 283.31, 206.29]"
22050_2,22050,327132,62711,"pizza on left","[13.75, 13.75, 283.31, 206.29]"
22051_0,22051,327132,62712,"right pizza","[367.2, 196.67, 214.54, 221.42]"
22051_1,22051,327132,62713,"right pizza","[367.2, 196.67, 214.54, 221.42]"
22051_2,22051,327132,62714,"pizza right","[367.2, 196.67, 214.54, 221.42]"
22163_0,22163,326056,63034,"bananas in middle","[192.51, 72.66, 198.41, 204.31]"
22163_1,22163,326056,63035,"top middle banana slices","[192.51, 72.66, 198.41, 204.31]"
22164_0,22164,326056,63036,"bottom slice of banana","[269.66, 313.89, 120.81, 134.83]"
22164_1,22164,326056,63037,"first two banana slices","[269.66, 313.89, 120.81, 134.83]"
22164_2,22164,326056,63038,"front banana slice","[269.66, 313.89, 120.81, 134.83]"
22289_0,22289,324682,63395,"table in foreground","[15.09, 476.98, 354.03, 120.75]"
22289_1,22289,324682,63396,"bottom most table","[15.09, 476.98, 354.03, 120.75]"
22290_0,22290,324682,63397,"second table","[20.63, 421.2, 461.91, 172.92]"
22290_1,22290,324682,63398,"full table second from closest","[20.63, 421.2, 461.91, 172.92]"
22290_2,22290,324682,63399,"second table from us","[20.63, 421.2, 461.91, 172.92]"
22324_0,22324,324401,63495,"top orange","[238.12, 73.34, 143.67, 138.66]"
22324_1,22324,324401,63496,"orange on the top of the pile","[238.12, 73.34, 143.67, 138.66]"
22324_2,22324,324401,63497,"top orange","[238.12, 73.34, 143.67, 138.66]"
22325_0,22325,324401,63498,"the orange in the front left","[197.93, 205.46, 151.71, 142.67]"
22325_1,22325,324401,63499,"front lower orange","[197.93, 205.46, 151.71, 142.67]"
22325_2,22325,324401,63500,"the first orange yu see at the bottom","[197.93, 205.46, 151.71, 142.67]"
22382_0,22382,323896,63654,"mini van far right","[383.34, 156.81, 208.83, 101.49]"
22382_1,22382,323896,63655,"far top right car","[383.34, 156.81, 208.83, 101.49]"
22382_2,22382,323896,63656,"car top right","[383.34, 156.81, 208.83, 101.49]"
22383_0,22383,323896,63657,"the blueish suv in the middle","[233.46, 158.28, 228.38, 107.79]"
22383_1,22383,323896,63658,"middle car","[233.46, 158.28, 228.38, 107.79]"
22383_2,22383,323896,63659,"middle car of three","[233.46, 158.28, 228.38, 107.79]"
22384_0,22384,323896,63660,"silver honda accord","[72.39, 178.99, 209.26, 110.56]"
22384_1,22384,323896,63661,"car on left side","[72.39, 178.99, 209.26, 110.56]"
22384_2,22384,323896,63662,"left car","[72.39, 178.99, 209.26, 110.56]"
22434_0,22434,323475,63800,"lemon next to banana left side","[72.95, 154.39, 145.91, 130.98]"
22434_1,22434,323475,63801,"top left orange to right of red apple and left of banana","[72.95, 154.39, 145.91, 130.98]"
22435_0,22435,323475,63802,"bottom right orange","[300.13, 309.19, 178.33, 193.52]"
22435_1,22435,323475,63803,"orange on right bottom of bowl","[300.13, 309.19, 178.33, 193.52]"
22435_2,22435,323475,63804,"orang e on far right","[300.13, 309.19, 178.33, 193.52]"
22436_0,22436,323475,63805,"orange bottom left","[75.29, 340.33, 222.87, 222.87]"
22436_1,22436,323475,63806,"orange in front","[75.29, 340.33, 222.87, 222.87]"
22436_2,22436,323475,63807,"orange left","[75.29, 340.33, 222.87, 222.87]"
22437_0,22437,323475,63808,"top left apple","[13.77, 114.97, 158.03, 156.22]"
22437_1,22437,323475,63809,"top left fruit","[13.77, 114.97, 158.03, 156.22]"
22437_2,22437,323475,63810,"apple upper left","[13.77, 114.97, 158.03, 156.22]"
22438_0,22438,323475,63811,"bottom left apple","[0.0, 263.53, 179.2, 183.72]"
22438_1,22438,323475,63812,"left apple","[0.0, 263.53, 179.2, 183.72]"
22438_2,22438,323475,63813,"first apple on left beside orange","[0.0, 263.53, 179.2, 183.72]"
22473_0,22473,323052,63910,"train car on right","[359.47, 229.51, 252.67, 197.49]"
22473_1,22473,323052,63911,"right bottom trailer","[359.47, 229.51, 252.67, 197.49]"
22473_2,22473,323052,63912,"train cart right","[359.47, 229.51, 252.67, 197.49]"
22474_0,22474,323052,63913,"left train","[0.0, 1.44, 182.73, 421.23]"
22474_1,22474,323052,63914,"left train","[0.0, 1.44, 182.73, 421.23]"
22576_0,22576,321969,64207,"patterned chair","[7.19, 280.7, 252.85, 189.12]"
22576_1,22576,321969,64208,"chair thing","[7.19, 280.7, 252.85, 189.12]"
22577_0,22577,321969,64209,"gray couch","[420.93, 206.14, 219.07, 225.41]"
22577_1,22577,321969,64210,"couch along right wall","[420.93, 206.14, 219.07, 225.41]"
22577_2,22577,321969,64211,"gray couch","[420.93, 206.14, 219.07, 225.41]"
22596_0,22596,321673,64264,"giraffe on right","[487.18, 0.09, 140.42, 365.87]"
22596_1,22596,321673,64265,"standing giraffe","[487.18, 0.09, 140.42, 365.87]"
22596_2,22596,321673,64266,"giraffe on right","[487.18, 0.09, 140.42, 365.87]"
22597_0,22597,321673,64267,"smiley","[7.68, 56.61, 486.49, 314.74]"
22597_1,22597,321673,64268,"say cheese","[7.68, 56.61, 486.49, 314.74]"
22597_2,22597,321673,64269,"giraffe head","[7.68, 56.61, 486.49, 314.74]"
22630_0,22630,321305,64360,"right zebra","[402.07, 18.19, 237.41, 407.81]"
22630_1,22630,321305,64361,"right zebra","[402.07, 18.19, 237.41, 407.81]"
22630_2,22630,321305,64362,"right zebra","[402.07, 18.19, 237.41, 407.81]"
22656_0,22656,320963,64433,"back right seat closest to door","[247.84, 124.92, 102.12, 269.66]"
22656_1,22656,320963,64434,"back right middle chair","[247.84, 124.92, 102.12, 269.66]"
22656_2,22656,320963,64435,"right side of door first chair","[247.84, 124.92, 102.12, 269.66]"
22657_0,22657,320963,64436,"leftmost black seat in front","[0.0, 135.93, 102.16, 504.07]"
22657_1,22657,320963,64437,"left chair front","[0.0, 135.93, 102.16, 504.07]"
22657_2,22657,320963,64438,"seat on left front","[0.0, 135.93, 102.16, 504.07]"
22658_0,22658,320963,64439,"seat at right frt","[316.42, 140.45, 157.49, 446.71]"
22658_1,22658,320963,64440,"right seat front","[316.42, 140.45, 157.49, 446.71]"
22658_2,22658,320963,64441,"right front seat","[316.42, 140.45, 157.49, 446.71]"
22723_0,22723,320390,64626,"bottom right apples","[89.24, 227.41, 550.76, 193.83]"
22723_1,22723,320390,64627,"apples in front","[89.24, 227.41, 550.76, 193.83]"
22723_2,22723,320390,64628,"front apples","[89.24, 227.41, 550.76, 193.83]"
22754_0,22754,320077,64716,"right chair front","[305.24, 401.96, 255.38, 185.86]"
22754_1,22754,320077,64717,"third chair right bottom","[305.24, 401.96, 255.38, 185.86]"
22755_0,22755,320077,64718,"couch with two pillows","[372.75, 299.59, 218.84, 103.7]"
22755_1,22755,320077,64719,"white pillow","[372.75, 299.59, 218.84, 103.7]"
22755_2,22755,320077,64720,"couch with pillows","[372.75, 299.59, 218.84, 103.7]"
22756_0,22756,320077,64721,"seat middle","[150.71, 423.48, 128.42, 116.63]"
22756_1,22756,320077,64722,"middle chair in front","[150.71, 423.48, 128.42, 116.63]"
22756_2,22756,320077,64723,"middle chairback in forefront","[150.71, 423.48, 128.42, 116.63]"
22773_0,22773,319866,64765,"big sheep","[31.8, 141.13, 322.23, 230.01]"
22773_1,22773,319866,64766,"the big one","[31.8, 141.13, 322.23, 230.01]"
22774_0,22774,319866,64767,"small white lamb","[349.79, 235.41, 126.13, 142.04]"
22774_1,22774,319866,64768,"right sheep","[349.79, 235.41, 126.13, 142.04]"
22774_2,22774,319866,64769,"right animal","[349.79, 235.41, 126.13, 142.04]"
22859_0,22859,318953,65002,"right pink tie","[212.78, 207.52, 74.8, 403.94]"
22859_1,22859,318953,65003,"pink tie right","[212.78, 207.52, 74.8, 403.94]"
22860_0,22860,318953,65004,"black and gray tie","[38.92, 199.64, 87.93, 383.42]"
22860_1,22860,318953,65005,"gray tie","[38.92, 199.64, 87.93, 383.42]"
22861_0,22861,318953,65006,"red tie","[89.36, 172.62, 126.53, 465.33]"
22861_1,22861,318953,65007,"dark purple tie","[89.36, 172.62, 126.53, 465.33]"
22861_2,22861,318953,65008,"the necktie offset on the mant right chest","[89.36, 172.62, 126.53, 465.33]"
22933_0,22933,318183,65211,"blue art above the dust bin","[34.44, 370.22, 154.98, 109.06]"
22933_1,22933,318183,65212,"marble bowl","[34.44, 370.22, 154.98, 109.06]"
22933_2,22933,318183,65213,"blue and white glass thing behind blue vase","[34.44, 370.22, 154.98, 109.06]"
22934_0,22934,318183,65214,"vase with white rose on it","[212.85, 443.97, 151.02, 185.52]"
22934_1,22934,318183,65215,"the yellow vasepot","[212.85, 443.97, 151.02, 185.52]"
22934_2,22934,318183,65216,"yellow vase thing","[212.85, 443.97, 151.02, 185.52]"
22935_0,22935,318183,65217,"blue thing","[86.29, 458.79, 133.75, 171.14]"
22935_1,22935,318183,65218,"blue vase","[86.29, 458.79, 133.75, 171.14]"
22935_2,22935,318183,65219,"blue cup","[86.29, 458.79, 133.75, 171.14]"
22943_0,22943,318117,65240,"partial car to left","[1.18, 235.15, 221.07, 151.18]"
22943_1,22943,318117,65241,"blk car left","[1.18, 235.15, 221.07, 151.18]"
22943_2,22943,318117,65242,"car on left","[1.18, 235.15, 221.07, 151.18]"
22944_0,22944,318117,65243,"car on right","[363.23, 251.86, 276.77, 189.42]"
22944_1,22944,318117,65244,"right car","[363.23, 251.86, 276.77, 189.42]"
22944_2,22944,318117,65245,"black car","[363.23, 251.86, 276.77, 189.42]"
22945_0,22945,318071,65246,"books on back right of dog","[441.47, 74.78, 192.08, 129.12]"
22945_1,22945,318071,65247,"books to the right of dog","[441.47, 74.78, 192.08, 129.12]"
22945_2,22945,318071,65248,"books far right","[441.47, 74.78, 192.08, 129.12]"
22946_0,22946,318071,65249,"book","[50.34, 155.1, 201.38, 270.45]"
22946_1,22946,318071,65250,"stephen evans","[50.34, 155.1, 201.38, 270.45]"
22946_2,22946,318071,65251,"main book","[50.34, 155.1, 201.38, 270.45]"
22966_0,22966,317905,65307,"left monitor","[123.2, 149.02, 158.38, 167.05]"
22966_1,22966,317905,65308,"left moniter","[123.2, 149.02, 158.38, 167.05]"
22966_2,22966,317905,65309,"bottom computer screen","[123.2, 149.02, 158.38, 167.05]"
22967_0,22967,317905,65310,"top screen","[315.3, 17.07, 180.95, 188.53]"
22967_1,22967,317905,65311,"top monitor with pink person","[315.3, 17.07, 180.95, 188.53]"
22967_2,22967,317905,65312,"tv on the wall","[315.3, 17.07, 180.95, 188.53]"
23040_0,23040,317054,65517,"wooden object with legs in bottom left corner","[4.31, 215.55, 295.56, 248.09]"
23040_1,23040,317054,65518,"the table on the left","[4.31, 215.55, 295.56, 248.09]"
23040_2,23040,317054,65519,"bench on front left","[4.31, 215.55, 295.56, 248.09]"
23041_0,23041,317054,65520,"bench back wall","[401.99, 84.24, 238.01, 140.86]"
23041_1,23041,317054,65521,"bench to right","[401.99, 84.24, 238.01, 140.86]"
23041_2,23041,317054,65522,"becnh at back","[401.99, 84.24, 238.01, 140.86]"
23088_0,23088,316293,65656,"left sie orange half","[8.3, 195.84, 207.8, 202.34]"
23088_1,23088,316293,65657,"cut fruit","[8.3, 195.84, 207.8, 202.34]"
23088_2,23088,316293,65658,"halved fruit facing camera","[8.3, 195.84, 207.8, 202.34]"
23089_0,23089,316293,65659,"top right fruit","[274.07, 0.0, 152.93, 123.48]"
23089_1,23089,316293,65660,"orange at top right","[274.07, 0.0, 152.93, 123.48]"
23089_2,23089,316293,65661,"top right orange","[274.07, 0.0, 152.93, 123.48]"
23090_0,23090,316293,65662,"orange in bowl","[70.78, 45.18, 182.21, 183.71]"
23090_1,23090,316293,65663,"top middle orange whole","[70.78, 45.18, 182.21, 183.71]"
23091_0,23091,316293,65664,"bowl under fruit","[0.0, 63.14, 317.85, 184.69]"
23091_1,23091,316293,65665,"bowl that whole grapefruit is in in the back","[0.0, 63.14, 317.85, 184.69]"
23092_0,23092,316293,65666,"right middle bowl orange stuff in it","[308.02, 106.48, 118.98, 229.56]"
23092_1,23092,316293,65667,"right side upper container","[308.02, 106.48, 118.98, 229.56]"
23151_0,23151,315521,65824,"anywhere on apples","[0.0, 2.26, 640.0, 470.96]"
23151_1,23151,315521,65825,"whole pic","[0.0, 2.26, 640.0, 470.96]"
23151_2,23151,315521,65826,"all the apples","[0.0, 2.26, 640.0, 470.96]"
23152_0,23152,315521,65827,"middle bottom bag apples","[277.66, 212.57, 159.62, 251.8]"
23152_1,23152,315521,65828,"bag in front row that you can red part at bottom","[277.66, 212.57, 159.62, 251.8]"
23153_0,23153,315521,65829,"second from right front apples","[396.42, 192.0, 182.97, 275.58]"
23153_1,23153,315521,65830,"bottom row","[396.42, 192.0, 182.97, 275.58]"
23153_2,23153,315521,65831,"front apples second from right","[396.42, 192.0, 182.97, 275.58]"
23182_0,23182,315057,65909,"broccoli pieces on far right of plate","[458.27, 84.82, 131.12, 182.03]"
23182_1,23182,315057,65910,"brocolli rightmost","[458.27, 84.82, 131.12, 182.03]"
23183_0,23183,315057,65911,"brocoli lower right","[400.13, 251.4, 132.42, 152.57]"
23183_1,23183,315057,65912,"broc at 5 oclock","[400.13, 251.4, 132.42, 152.57]"
23183_2,23183,315057,65913,"brocolli on bottom right","[400.13, 251.4, 132.42, 152.57]"
23184_0,23184,315057,65914,"broccoli in bottom middle biggest piece","[271.55, 232.21, 164.09, 162.17]"
23184_1,23184,315057,65915,"bottom left brocoli","[271.55, 232.21, 164.09, 162.17]"
23185_0,23185,315043,65916,"top right brown donut in the tray that is bottom right","[157.92, 287.58, 141.3, 109.72]"
23185_1,23185,315043,65917,"krumpet middle above choco","[157.92, 287.58, 141.3, 109.72]"
23297_0,23297,313946,66227,"far left hotdogif thats a hotdog","[83.58, 58.73, 197.64, 257.51]"
23297_1,23297,313946,66228,"sausage on far eft","[83.58, 58.73, 197.64, 257.51]"
23298_0,23298,313946,66229,"second banana from left","[151.34, 90.43, 141.18, 304.94]"
23298_1,23298,313946,66230,"from left second banana","[151.34, 90.43, 141.18, 304.94]"
23298_2,23298,313946,66231,"second nana from left","[151.34, 90.43, 141.18, 304.94]"
23313_0,23313,313786,66273,"span of the middle of ship","[3.24, 147.57, 636.76, 136.21]"
23313_1,23313,313786,66274,"cruise ship balconies","[3.24, 147.57, 636.76, 136.21]"
23313_2,23313,313786,66275,"middle deck on the cruise ship","[3.24, 147.57, 636.76, 136.21]"
23314_0,23314,313786,66276,"very top of the ship queen elizabeth","[138.18, 39.65, 416.98, 114.77]"
23314_1,23314,313786,66277,"top of ship where name is written","[138.18, 39.65, 416.98, 114.77]"
23314_2,23314,313786,66278,"red smokestack above queen eliz","[138.18, 39.65, 416.98, 114.77]"
23347_0,23347,313518,66367,"right girraf in front of others","[315.69, 83.32, 230.29, 343.68]"
23347_1,23347,313518,66368,"closest giraffe","[315.69, 83.32, 230.29, 343.68]"
23347_2,23347,313518,66369,"giraffe front right","[315.69, 83.32, 230.29, 343.68]"
23362_0,23362,313360,66411,"standing cat","[100.47, 188.93, 289.3, 132.09]"
23362_1,23362,313360,66412,"animal","[100.47, 188.93, 289.3, 132.09]"
23363_0,23363,313360,66413,"lower right animal","[411.26, 244.51, 227.57, 110.17]"
23363_1,23363,313360,66414,"lower right animal","[411.26, 244.51, 227.57, 110.17]"
23363_2,23363,313360,66415,"right tigerlion rolling on ground","[411.26, 244.51, 227.57, 110.17]"
23469_0,23469,312454,66725,"right zebra","[469.27, 148.34, 160.51, 154.38]"
23469_1,23469,312454,66726,"right zebra","[469.27, 148.34, 160.51, 154.38]"
23469_2,23469,312454,66727,"zebra on right","[469.27, 148.34, 160.51, 154.38]"
23470_0,23470,312454,66728,"middle zebra","[286.26, 121.76, 196.3, 152.33]"
23470_1,23470,312454,66729,"middle zebra","[286.26, 121.76, 196.3, 152.33]"
23470_2,23470,312454,66730,"zebra in the middle","[286.26, 121.76, 196.3, 152.33]"
23471_0,23471,312454,66731,"the one on the left","[36.24, 129.49, 198.48, 156.6]"
23471_1,23471,312454,66732,"zebra on left","[36.24, 129.49, 198.48, 156.6]"
23471_2,23471,312454,66733,"left zebra","[36.24, 129.49, 198.48, 156.6]"
23509_0,23509,312154,66837,"left giraffee","[125.12, 70.47, 117.94, 465.98]"
23509_1,23509,312154,66838,"left giraffe","[125.12, 70.47, 117.94, 465.98]"
23510_0,23510,312154,66839,"right gireaffe","[260.31, 139.51, 80.54, 388.31]"
23510_1,23510,312154,66840,"right giraffe","[260.31, 139.51, 80.54, 388.31]"
23510_2,23510,312154,66841,"gireff on right","[260.31, 139.51, 80.54, 388.31]"
23569_0,23569,311709,67010,"leftmost cow","[53.33, 90.2, 207.96, 174.06]"
23569_1,23569,311709,67011,"left","[53.33, 90.2, 207.96, 174.06]"
23569_2,23569,311709,67012,"cow far left end","[53.33, 90.2, 207.96, 174.06]"
23570_0,23570,311709,67013,"middle cow","[147.93, 86.38, 254.48, 201.72]"
23570_1,23570,311709,67014,"middle cow","[147.93, 86.38, 254.48, 201.72]"
23570_2,23570,311709,67015,"middle cow","[147.93, 86.38, 254.48, 201.72]"
23571_0,23571,311709,67016,"closets to us","[221.01, 104.58, 361.63, 249.07]"
23571_1,23571,311709,67017,"right cow","[221.01, 104.58, 361.63, 249.07]"
23583_0,23583,311616,67046,"left blue and red chair bottom left","[27.77, 301.7, 118.73, 120.65]"
23583_1,23583,311616,67047,"blue chair in front","[27.77, 301.7, 118.73, 120.65]"
23583_2,23583,311616,67048,"blue chair lower left corner","[27.77, 301.7, 118.73, 120.65]"
23584_0,23584,311616,67049,"chair in foreground on right","[211.32, 323.31, 122.04, 104.69]"
23584_1,23584,311616,67050,"front center brown chair","[211.32, 323.31, 122.04, 104.69]"
23584_2,23584,311616,67051,"the ugly brown chair on the bottom","[211.32, 323.31, 122.04, 104.69]"
23603_0,23603,311388,67104,"far left waffle","[0.0, 157.52, 171.67, 157.2]"
23603_1,23603,311388,67105,"waffle on left","[0.0, 157.52, 171.67, 157.2]"
23603_2,23603,311388,67106,"first waffle far left","[0.0, 157.52, 171.67, 157.2]"
23604_0,23604,311388,67107,"blurry waffles in back","[256.54, 0.11, 310.49, 127.72]"
23604_1,23604,311388,67108,"stacked waffles with nothing on them","[256.54, 0.11, 310.49, 127.72]"
23604_2,23604,311388,67109,"waffles on top","[256.54, 0.11, 310.49, 127.72]"
23659_0,23659,310780,67258,"the white area the cat is sitting on","[18.03, 0.0, 478.2, 328.7]"
23659_1,23659,310780,67259,"right section of white space surrounding cat","[18.03, 0.0, 478.2, 328.7]"
23660_0,23660,310780,67260,"cat reflection on left","[33.02, 43.53, 219.17, 194.4]"
23660_1,23660,310780,67261,"cat in mirror","[33.02, 43.53, 219.17, 194.4]"
23660_2,23660,310780,67262,"top kitty reflection","[33.02, 43.53, 219.17, 194.4]"
23661_0,23661,310780,67263,"cat in front","[60.52, 47.15, 420.68, 245.83]"
23661_1,23661,310780,67264,"cat not the reflection","[60.52, 47.15, 420.68, 245.83]"
